,1.1.1) Internet users,1.2.2) Average fixed broadband download speed,1.2.7) Bandwidth capacity,1.3.1) Network coverage (min. 2G),1.3.2) Network coverage (min. 3G),1.3.3) Network coverage (min. 4G),1.3.5) Government initiatives to make Wi-Fi available,1.3.6) Private sector initiatives to make Wi-Fi available,1.4.1) Urban electricity access,1.4.2) Rural electricity access,2.1.1) Smartphone cost (handset),2.1.2) Mobile phone cost (prepaid tariff),2.1.3) Mobile phone cost (postpaid tariff),2.1.4) Fixed-line monthly broadband cost,2.2.2) Wireless operators' market share,2.2.3) Broadband operators' market share,3.1.1) Availability of local news in local languages,3.1.2) Concentration of websites using country-level domains,3.1.3) Availability of e-Government services in the local language,3.2.1) e-Finance content,3.2.3) e-Health content,3.2.5) e-Entertainment usage,3.2.6) e-Commerce content,3.2.8) Open data policies,4.1.1) Level of literacy,4.1.2) Educational attainment,4.1.3) Support for digital literacy,4.1.4) Level of web accessibility,4.2.1) Privacy regulations,4.2.2) Trust in online privacy,4.2.3) Trust in Government websites and apps,4.2.4) Trust in Non-government websites and apps,4.2.5) Trust in information from social media,4.2.6) e-Commerce safety,4.3.1.1) Comprehensive female e-inclusion plan,4.3.1.2) Female digital skills training plan,4.3.1.3) Female STEM education plan,4.3.2) Government e-inclusion strategy,4.3.3) National broadband strategy,4.3.4) Funding for broadband buildout,4.3.5) Technology-neutrality policy for spectrum use,4.3.6) National digital identification system,BG2) Population,BG5) GINI coefficient,BG7) Total electricity access,BG9) Percentage of schools with Internet access,BG10) Global Peace Index,BG11) Democracy Index,BG12) Corruption Perceptions Index,BG13) EIU Business Environment Rankings,BG14) UN E-Government Development Index,BG19) Internet users (percent of population),BG20) Male internet users,BG21) Female internet users,BG24) Total fixed line broadband subscribers
564,92.9,66.38,437535.0,99.9,99.7,99.7,2.0,2.0,100.0,100.0,93.6,0.403,0.448,1.01,2785.0,2066.0,4.0,1.0,2.0,2.0,3.0,70.6,94.4,2.0,100.0,13.0,3.0,2.0,2.0,66.7,54.9,21.6,15.7,74.5,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,67.9,34.8,100.0,100.0,1.8,8.5,77.0,7.7,0.9,92.5,92.0,93.0,26586110.0
565,81.5,51.74,100323.0,99.9,99.9,99.6,2.0,2.0,100.0,100.0,77.5,0.474,0.349,0.35,2586.0,1400.0,2.0,3.0,2.0,2.0,3.0,82.0,82.6,2.0,100.0,13.3,3.0,3.0,2.0,42.0,30.0,16.0,13.2,50.9,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,323.0,41.4,100.0,100.0,2.2,8.0,76.0,8.1,0.9,74.6,87.0,90.0,102212000.0
566,81.9,63.31,100607.0,99.9,99.9,99.6,2.0,2.0,100.0,100.0,78.5,0.474,0.342,0.8,2561.0,1438.0,2.0,3.0,2.0,2.0,3.0,82.0,87.0,2.0,100.0,13.4,3.0,3.0,2.0,50.0,40.0,20.0,18.0,66.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,325.1,41.4,100.0,100.0,2.2,8.0,74.0,7.8,0.8,85.5,87.0,86.0,105714000.0
567,83.8,83.91,107854.0,99.9,99.9,99.8,2.0,2.0,100.0,100.0,92.6,0.474,0.663,1.02,2592.0,1475.0,2.0,3.0,2.0,2.0,3.0,88.0,87.0,2.0,100.0,13.4,3.0,3.0,2.0,42.0,30.0,16.0,28.0,51.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,327.1,41.4,100.0,100.0,2.3,8.0,75.0,8.3,0.9,87.3,87.0,90.0,108199000.0
568,85.3,110.88,107854.0,99.9,99.9,99.9,2.0,2.0,100.0,100.0,93.4,0.474,0.663,1.02,2572.0,1528.0,4.0,3.0,2.0,2.0,3.0,83.0,91.3,2.0,100.0,13.4,3.0,3.0,2.0,52.8,35.8,18.9,13.2,50.9,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,329.1,41.4,100.0,100.0,2.3,8.0,71.0,8.2,0.9,88.5,91.0,90.0,110865000.0
569,85.3,136.87,107854.0,99.9,99.9,99.9,2.0,2.0,100.0,100.0,100.0,0.812,0.663,1.02,3220.0,1600.0,4.0,3.0,2.0,2.0,3.0,90.9,91.3,2.0,100.0,13.4,3.0,3.0,2.0,58.2,54.5,40.0,41.8,81.8,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,331.0,41.4,100.0,100.0,2.3,8.0,69.0,8.1,0.9,88.5,94.0,94.0,114093000.0
570,59.7,20.28,73570.0,100.0,90.0,50.0,2.0,0.0,99.7,93.8,73.8,0.992,0.612,1.38,4111.0,9802.0,4.0,3.0,2.0,2.0,3.0,88.2,62.6,2.0,98.4,8.7,3.0,2.0,2.0,45.1,66.7,39.2,15.7,58.7,2.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.4,39.7,99.7,42.4,2.3,8.2,74.0,5.8,0.7,64.6,68.0,72.0,900933.0
571,61.8,21.83,97178.0,100.0,91.0,88.0,2.0,0.0,99.8,97.61,72.2,0.992,0.584,0.85,4151.0,9802.0,4.0,3.0,2.0,2.0,3.0,88.2,59.0,2.0,98.4,8.7,3.0,2.0,2.0,45.1,66.7,39.2,15.7,58.7,2.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.4,39.5,100.0,100.0,2.2,8.2,71.0,5.8,0.7,66.4,68.0,72.0,921677.0
572,64.3,33.8,107063.0,100.0,91.0,88.0,2.0,0.0,99.8,97.61,64.0,0.992,0.608,0.85,4104.0,9821.0,2.0,3.0,2.0,2.0,3.0,88.2,59.0,2.0,98.4,8.6,3.0,2.0,2.0,45.1,66.7,39.2,15.7,58.7,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,3.4,39.7,100.0,100.0,1.8,8.1,70.0,5.8,0.8,70.3,80.0,78.0,953281.0
573,68.4,41.92,107063.0,91.0,91.0,86.2,2.0,0.0,99.9,97.6,69.0,0.992,0.608,0.85,4010.0,9821.0,4.0,3.0,2.0,2.0,3.0,88.2,51.4,2.0,98.4,8.7,3.0,2.0,2.0,45.1,66.7,39.2,15.7,58.7,2.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.4,39.7,100.0,100.0,1.7,8.4,70.0,5.8,0.8,74.4,82.0,82.0,977390.0
574,69.3,48.84,107063.0,91.0,91.0,82.5,2.0,0.0,99.8,98.8,72.6,0.921,0.608,0.85,3903.0,9841.0,4.0,3.0,2.0,2.0,3.0,92.5,51.4,2.0,98.7,8.7,3.0,0.0,2.0,56.6,45.3,17.0,24.5,50.9,2.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.5,39.7,100.0,100.0,1.7,8.4,71.0,5.8,0.8,76.9,88.0,87.0,1012410.0
575,75.2,4.28,1994.0,98.0,43.04,10.0,1.0,2.0,100.0,100.0,5.4,3.941,4.615,3.04,3954.0,8829.0,2.0,3.0,2.0,1.0,2.0,86.0,26.1,2.0,100.0,11.4,2.0,2.0,2.0,54.0,38.0,28.0,22.0,68.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,31.4,35.3,100.0,73.1,2.2,2.0,19.0,4.6,0.5,42.8,33.0,23.0,1787786.0
576,79.7,5.54,5438.0,98.4,45.3,16.9,1.0,2.0,100.0,100.0,6.2,3.941,13.534,2.61,3773.0,8902.0,2.0,3.0,2.0,1.0,2.0,86.0,35.0,2.0,100.0,11.4,2.0,2.0,2.0,54.0,38.0,28.0,22.0,68.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,32.0,35.3,100.0,73.1,2.1,2.0,21.0,4.6,0.5,46.8,33.0,24.0,2746360.0
577,79.9,7.62,10280.0,98.4,75.0,43.0,1.0,2.0,100.0,100.0,20.1,1.833,13.453,2.13,3305.0,8463.0,2.0,3.0,2.0,1.0,2.0,86.0,35.0,2.0,100.0,11.5,2.0,2.0,2.0,54.0,38.0,28.0,22.0,68.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,32.5,35.3,100.0,90.4,2.1,2.0,22.0,4.6,0.6,48.7,40.0,23.0,3320210.0
578,80.4,15.63,25606.0,98.6,75.5,44.0,1.0,0.0,100.0,100.0,12.8,1.746,13.453,2.13,2787.0,8094.0,4.0,3.0,1.0,1.0,3.0,94.0,45.4,2.0,100.0,11.5,0.0,0.0,2.0,50.0,50.0,28.0,32.0,44.7,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,33.0,35.3,100.0,90.4,2.2,2.0,23.0,4.6,0.6,55.2,46.0,34.0,4123508.0
579,80.4,27.36,25606.0,99.2,80.7,47.7,2.0,0.0,100.0,100.0,13.0,1.844,13.453,2.13,2519.0,8008.0,4.0,3.0,1.0,1.0,3.0,76.0,45.4,2.0,100.0,11.5,1.0,2.0,2.0,58.0,48.0,36.0,34.0,62.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,33.5,35.3,100.0,88.0,2.2,2.0,25.0,4.6,0.7,55.2,53.0,45.0,4597265.0
580,34.7,2.68,16402.0,96.0,90.0,45.0,2.0,0.0,99.8,98.6,42.2,3.51,5.357,2.51,3883.0,7353.0,2.0,0.0,1.0,2.0,2.0,90.0,32.8,1.0,96.6,10.1,1.0,1.0,0.0,78.0,42.0,50.0,42.0,78.6,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,30.8,46.9,99.4,14.6,2.7,5.0,17.0,3.6,0.6,64.0,46.0,53.0,2589713.0
581,34.0,2.96,20128.0,96.0,90.64,67.79,2.0,0.0,99.0,98.09,38.3,3.51,5.357,2.51,3849.0,7331.0,2.0,0.0,1.0,2.0,1.0,90.0,40.0,1.0,97.1,10.3,1.0,0.0,0.0,72.0,48.0,46.0,36.0,62.8,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,31.2,46.9,99.2,14.6,2.7,4.7,17.0,3.3,0.5,60.0,51.0,53.0,2613991.0
582,33.5,3.44,20977.0,96.0,90.64,82.0,2.0,0.0,99.0,98.09,54.6,3.51,5.357,3.98,3766.0,7585.0,2.0,2.0,1.0,2.0,2.0,90.0,40.0,1.0,97.1,10.3,1.0,0.0,0.0,78.0,42.0,50.0,42.0,78.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,31.6,46.9,100.0,14.6,2.6,3.9,18.0,3.2,0.5,64.3,58.0,53.0,2607829.0
583,33.5,3.57,20977.0,91.0,81.0,64.0,2.0,0.0,100.0,100.0,54.6,3.51,5.357,3.98,3742.0,7762.0,4.0,1.0,2.0,1.0,2.0,90.0,52.3,1.0,97.1,10.3,1.0,0.0,0.0,78.0,42.0,50.0,42.0,78.6,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,29.8,46.9,100.0,14.6,2.7,3.2,18.0,3.1,0.5,64.3,46.0,48.0,2604578.0
584,33.5,4.12,20977.0,92.0,82.0,65.0,2.0,2.0,100.0,98.9,54.6,3.51,5.357,3.98,3845.0,8293.0,4.0,1.0,2.0,1.0,2.0,90.0,52.3,2.0,97.1,10.3,0.0,0.0,0.0,78.0,42.0,50.0,42.0,78.6,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,28.0,46.9,100.0,14.6,2.9,2.9,16.0,3.1,0.5,64.3,55.0,64.0,2561210.0
585,24.1,20.26,40229.0,94.0,70.0,0.0,2.0,0.0,99.3,96.0,40.8,1.04,3.375,0.56,3372.0,3250.0,2.0,3.0,2.0,2.0,3.0,100.0,43.1,0.0,94.5,8.0,0.0,0.0,2.0,58.0,60.0,34.0,38.0,38.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,93.6,35.3,99.2,51.8,1.9,3.5,31.0,5.4,0.5,45.0,47.0,43.0,7657619.0
586,25.9,24.18,80532.0,94.0,77.32,5.0,2.0,0.0,99.9,98.9,45.4,0.88,3.097,0.56,3368.0,3162.0,2.0,3.0,2.0,2.0,3.0,96.0,50.0,0.0,94.5,8.1,3.0,0.0,2.0,74.0,48.0,34.0,44.0,59.1,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,94.6,35.3,100.0,51.8,1.9,3.4,33.0,5.6,0.5,53.0,47.0,44.0,9098288.0
587,27.3,27.8,118198.0,99.5,98.0,95.0,2.0,0.0,100.0,98.15,26.4,1.188,3.036,0.51,3443.0,3208.0,2.0,3.0,2.0,2.0,3.0,100.0,50.0,0.0,94.5,8.2,3.0,0.0,2.0,62.0,60.0,62.0,50.0,56.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,95.5,35.7,100.0,32.2,1.9,3.1,35.0,5.7,0.6,58.1,56.0,47.0,11269936.0
588,46.0,35.02,65006.0,99.6,99.6,93.89,2.0,0.0,100.0,99.4,42.2,1.074,3.036,0.51,3582.0,3370.0,4.0,3.0,2.0,2.0,2.0,100.0,61.1,0.0,95.0,8.2,2.0,0.0,2.0,68.0,58.0,52.0,38.0,66.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,96.5,35.7,100.0,32.2,1.9,3.1,33.0,5.8,0.6,69.8,55.0,43.0,12994451.0
589,46.0,50.14,120708.0,99.8,99.8,97.0,2.0,0.0,100.0,98.7,33.1,0.967,3.036,0.51,3629.0,3488.0,4.0,3.0,2.0,2.0,2.0,90.0,61.1,0.0,95.0,8.2,3.0,0.0,2.0,58.0,60.0,44.0,48.0,38.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,97.3,35.7,100.0,32.2,1.9,3.1,37.0,5.9,0.7,68.7,66.0,57.0,14802380.0
590,12.7,7.03,3115.0,93.0,53.0,1.34,0.0,0.0,45.0,13.5,22.8,12.25,10.614,22.0,4077.0,5884.0,2.0,1.0,0.0,1.0,1.0,79.6,22.8,0.0,83.0,6.8,0.0,1.0,1.0,38.9,38.0,36.0,16.7,55.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,16.4,57.1,35.31,7.0,1.8,6.3,38.0,5.0,0.2,21.0,31.0,20.0,23390.0
591,14.3,9.17,3846.0,93.0,53.0,5.77,0.0,2.0,67.3,6.47,25.8,12.25,11.041,21.23,3991.0,5684.0,2.0,1.0,1.0,1.0,2.0,84.0,24.0,0.0,83.0,7.0,0.0,1.0,2.0,50.0,38.0,36.0,22.0,65.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,16.8,57.1,40.3,7.0,1.8,6.0,38.0,5.0,0.4,25.5,38.0,22.0,31784.0
592,16.6,8.98,5495.0,93.0,53.0,43.41,2.0,2.0,67.3,6.47,29.5,3.879,12.606,24.24,3679.0,5710.0,2.0,1.0,1.0,1.0,1.0,79.6,24.0,0.0,83.0,7.1,3.0,1.0,2.0,38.9,53.7,44.4,16.7,56.8,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,17.4,57.1,39.81,7.0,1.8,5.7,37.0,5.0,0.4,27.9,31.0,20.0,35912.0
593,17.7,10.81,14746.0,86.9,76.5,43.41,0.0,2.0,79.6,3.8,34.2,3.27,12.606,24.24,3572.0,5526.0,3.0,2.0,1.0,1.0,1.0,94.0,26.4,0.0,86.7,7.1,3.0,1.0,2.0,44.0,42.0,42.0,26.0,58.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,17.9,57.1,39.81,7.0,1.8,5.6,35.0,5.0,0.4,14.3,37.0,28.0,72228.0
594,17.7,12.35,14746.0,86.9,71.8,49.1,0.0,2.0,76.3,6.3,41.2,2.89,12.606,24.24,3562.0,5497.0,3.0,2.0,2.0,1.0,1.0,94.2,26.4,0.0,86.7,7.1,3.0,1.0,2.0,51.9,44.2,46.2,25.0,55.8,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,18.4,57.1,39.81,7.0,1.8,5.1,34.0,5.0,0.4,14.3,36.0,26.0,88891.0
595,21.6,8.41,4999.0,88.7,55.1,11.0,2.0,2.0,80.0,20.6,17.7,44.68,75.0,14.06,4054.0,5000.0,3.0,2.0,1.0,1.0,1.0,92.0,28.7,0.0,86.9,8.3,1.0,2.0,1.0,50.0,34.0,28.0,20.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,14.0,43.2,39.92,20.2,2.2,3.0,21.0,3.5,0.4,22.7,38.0,23.0,163987.0
596,22.1,9.52,10064.0,88.9,55.25,22.64,2.0,2.0,81.2,11.0,21.3,32.97,32.558,13.95,3980.0,5308.0,3.0,2.0,1.0,1.0,1.0,92.0,33.0,0.0,86.9,8.3,1.0,2.0,1.0,50.0,34.0,28.0,20.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,14.2,44.3,40.48,21.7,2.2,3.0,22.0,3.5,0.3,23.1,37.0,25.0,170838.0
597,24.0,9.79,12376.0,90.09,78.2,34.72,2.0,2.0,81.2,11.0,22.7,19.78,30.882,13.24,4909.0,5098.0,3.0,2.0,1.0,1.0,1.0,92.0,33.0,0.0,86.9,8.3,1.0,2.0,1.0,50.0,34.0,28.0,20.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,14.4,44.3,41.04,19.2,2.2,3.2,22.0,3.5,0.4,27.1,42.0,23.0,187310.0
598,30.3,12.16,12376.0,93.0,84.0,35.0,2.0,2.0,81.6,11.5,0.0,10.056,30.882,13.24,5383.0,5375.0,3.0,3.0,1.0,1.0,1.0,92.0,33.1,0.0,86.9,8.3,1.0,2.0,1.0,50.0,34.0,36.0,30.0,51.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,14.6,44.3,41.04,33.2,2.5,3.2,22.0,3.5,0.4,27.1,38.0,28.0,203056.0
599,30.3,13.46,12376.0,93.4,84.2,35.0,2.0,2.0,88.8,36.2,9.2,10.056,30.882,13.24,5516.0,5456.0,3.0,2.0,1.0,1.0,1.0,94.0,33.1,0.0,86.9,8.3,1.0,3.0,2.0,56.0,38.0,28.0,20.0,56.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,14.9,44.3,41.04,33.2,2.5,3.2,24.0,3.5,0.5,27.1,38.0,33.0,204424.0
